,Suburb,Address,Type,Method,SellerG,CouncilArea,Regionname,Rooms,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Landsize,main_lat,main_lon,station,Distance_to_Station
4365,South Yarra,9/46 Darling St,u,S,Williams,Melbourne City Council,Southern Metropolitan,2,625000.0,3.3,3141.0,2.0,1.0,1.0,1283.0,-37.8359,144.9921,South Yarra,0.2605
4366,South Yarra,20 Fawkner St,h,S,Biggin,Melbourne City Council,Southern Metropolitan,2,2430000.0,3.3,3141.0,2.0,1.0,2.0,367.0,-37.842,144.9873,South Yarra,0.6062
4367,South Yarra,33a Clara St,h,S,Castran,Melbourne City Council,Southern Metropolitan,2,1500000.0,3.3,3141.0,2.0,1.0,2.0,141.0,-37.8408,144.9977,South Yarra,0.5534
4368,South Yarra,8/57 Adams St,u,S,Williams,Melbourne City Council,Southern Metropolitan,1,555000.0,3.3,3141.0,1.0,1.0,1.0,630.0,-37.8356,144.9773,South Yarra,1.3493
4369,South Yarra,40 Fawkner St,h,PI,Williams,Melbourne City Council,Southern Metropolitan,3,2300000.0,3.3,3141.0,3.0,2.0,1.0,350.0,-37.8422,144.9884,South Yarra,0.5578
4370,South Yarra,76 Leopold St,h,PI,Marshall,Melbourne City Council,Southern Metropolitan,3,2695000.0,3.3,3141.0,3.0,2.0,1.0,215.0,-37.8361,144.9831,South Yarra,0.8419
4371,South Yarra,10 Luxton Rd,h,S,Marshall,Melbourne City Council,Southern Metropolitan,3,2870000.0,3.3,3141.0,3.0,2.0,2.0,350.0,-37.8451,145.0019,Hawksburn,0.051
4372,South Yarra,15 Powell St,h,S,hockingstuart,Melbourne City Council,Southern Metropolitan,2,1036500.0,3.3,3141.0,2.0,1.0,0.0,105.0,-37.8403,144.9893,South Yarra,0.349
4373,South Yarra,17/393 Toorak Rd,u,S,LITTLE,Melbourne City Council,Southern Metropolitan,1,400000.0,3.3,3141.0,1.0,1.0,1.0,1424.0,-37.8402,145.0029,Hawksburn,0.5018
4374,South Yarra,20 Argo St,h,S,hockingstuart,Melbourne City Council,Southern Metropolitan,3,1700000.0,3.3,3141.0,3.0,2.0,2.0,141.0,-37.844,144.9867,Prahran,0.6968
4375,South Yarra,9/18 Kensington Rd,u,S,Biggin,Melbourne City Council,Southern Metropolitan,2,693000.0,3.3,3141.0,2.0,1.0,1.0,2122.0,-37.8383,145.0014,Hawksburn,0.7107
4376,South Yarra,3 Palermo St,h,S,Kay,Melbourne City Council,Southern Metropolitan,3,2285000.0,3.3,3141.0,3.0,2.0,2.0,221.0,-37.8416,144.9959,South Yarra,0.4898
4377,South Yarra,608/20 Garden St,u,VB,Harrington,Melbourne City Council,Southern Metropolitan,2,515000.0,3.3,3141.0,2.0,1.0,1.0,734.0,-37.8433,144.9962,Hawksburn,0.5395
4378,South Yarra,2/100 Commercial Rd,u,S,Kay,Melbourne City Council,Southern Metropolitan,3,805000.0,3.3,3141.0,3.0,2.0,3.0,6111.0,-37.8453,144.9849,Prahran,0.6578
4379,South Yarra,48 Howitt St,h,SP,Jellis,Melbourne City Council,Southern Metropolitan,3,1780000.0,3.3,3141.0,3.0,2.0,1.0,198.0,-37.8472,145.0026,Hawksburn,0.285
4380,South Yarra,76 Osborne St,h,S,Marshall,Melbourne City Council,Southern Metropolitan,1,2115000.0,3.3,3141.0,1.0,1.0,1.0,569.0,-37.8428,144.991,South Yarra,0.5199
4381,South Yarra,2/234 Domain Rd,u,VB,RT,Melbourne City Council,Southern Metropolitan,4,2050000.0,3.3,3141.0,4.0,2.0,1.0,979.0,-37.8344,144.9857,South Yarra,0.7196
4382,South Yarra,49 Leopold St,h,PI,Williams,Melbourne City Council,Southern Metropolitan,4,2600000.0,3.3,3141.0,4.0,2.0,2.0,141.0,-37.8366,144.9827,South Yarra,0.8622
4383,South Yarra,61 Osborne St,h,S,hockingstuart,Melbourne City Council,Southern Metropolitan,3,2395000.0,3.3,3141.0,3.0,1.0,2.0,442.0,-37.8432,144.9906,South Yarra,0.5715
4384,South Yarra,37 Grosvenor St,h,S,hockingstuart,Melbourne City Council,Southern Metropolitan,3,1810000.0,3.3,3141.0,3.0,1.0,1.0,211.0,-37.8442,144.9928,South Yarra,0.6644
4385,South Yarra,8/28 The Righi,u,S,hockingstuart,Melbourne City Council,Southern Metropolitan,1,612000.0,3.3,3141.0,1.0,1.0,1.0,607.0,-37.8328,144.9866,South Yarra,0.7848
4386,South Yarra,3/38 Arnold St,u,S,hockingstuart,Melbourne City Council,Southern Metropolitan,1,540000.0,3.3,3141.0,1.0,1.0,1.0,480.0,-37.8356,144.9767,South Yarra,1.4007
4387,South Yarra,29 Nicholson St,t,VB,Kay,Melbourne City Council,Southern Metropolitan,3,2010000.0,3.3,3141.0,3.0,2.0,1.0,163.0,-37.8425,144.9877,South Yarra,0.6225
4388,South Yarra,62 Powell St,h,S,Jellis,Melbourne City Council,Southern Metropolitan,3,1945000.0,3.3,3141.0,3.0,2.0,1.0,194.0,-37.8395,144.9898,South Yarra,0.2603
4389,South Yarra,21 Ralston St,h,S,Jellis,Melbourne City Council,Southern Metropolitan,3,906000.0,3.3,3141.0,3.0,1.0,0.0,154.0,-37.8395,144.9868,South Yarra,0.5027
4390,South Yarra,39 Hardy St,h,S,hockingstuart,Melbourne City Council,Southern Metropolitan,2,1130000.0,3.3,3141.0,2.0,1.0,1.0,132.0,-37.8446,144.9896,Prahran,0.5744
4391,South Yarra,8 Cliff St,h,VB,Fletchers,Melbourne City Council,Southern Metropolitan,2,1100000.0,3.3,3141.0,2.0,1.0,0.0,176.0,-37.8436,144.9925,South Yarra,0.5965
4392,South Yarra,9 Moore St,h,PI,Thomson,Melbourne City Council,Southern Metropolitan,3,1125000.0,3.3,3141.0,2.0,1.0,0.0,146.0,-37.8454,144.9888,Prahran,0.4933
4393,South Yarra,12/2 Gordon Gr,u,S,Beller,Melbourne City Council,Southern Metropolitan,2,635000.0,3.3,3141.0,2.0,1.0,1.0,855.0,-37.8336,144.9882,South Yarra,0.6288
4394,South Yarra,334 Punt Rd,h,VB,Jellis,Melbourne City Council,Southern Metropolitan,3,1800000.0,3.3,3141.0,3.0,2.0,3.0,510.0,-37.8418,144.986,South Yarra,0.6802
4395,South Yarra,6 Cliff St,h,PI,Jellis,Melbourne City Council,Southern Metropolitan,2,1200000.0,3.3,3141.0,2.0,1.0,0.0,176.0,-37.8436,144.9925,South Yarra,0.5965
4396,South Yarra,7 Motherwell St,h,S,Kay,Melbourne City Council,Southern Metropolitan,4,2667000.0,3.3,3141.0,4.0,3.0,2.0,446.0,-37.8454,144.9989,Hawksburn,0.2921
4397,South Yarra,68 Oban St,h,PI,Jellis,Melbourne City Council,Southern Metropolitan,3,2200000.0,3.3,3141.0,3.0,2.0,0.0,358.0,-37.8425,145.0031,Hawksburn,0.2567
4398,South Yarra,366 Toorak Rd,h,S,Morrison,Melbourne City Council,Southern Metropolitan,3,1700000.0,3.3,3141.0,3.0,1.0,1.0,178.0,-37.8404,145.0022,Hawksburn,0.4747
4399,South Yarra,2a Alexandra St,h,S,Jellis,Melbourne City Council,Southern Metropolitan,3,1056800.0,3.3,3141.0,3.0,2.0,1.0,90.0,-37.8406,144.9864,South Yarra,0.5806
4400,South Yarra,33 Tyrone St,h,S,LITTLE,Melbourne City Council,Southern Metropolitan,2,1200000.0,3.3,3141.0,2.0,1.0,1.0,163.0,-37.8446,144.9879,Prahran,0.5983
4401,South Yarra,36 Tyrone St,h,S,Marshall,Melbourne City Council,Southern Metropolitan,3,1540000.0,3.3,3141.0,3.0,2.0,1.0,149.0,-37.8448,144.9882,Prahran,0.5698
4402,Southbank,716/22 Dorcas St,u,S,LITTLE,Melbourne City Council,Southern Metropolitan,1,385500.0,1.2,3006.0,1.0,1.0,1.0,1826.0,-37.8301,144.9697,Flinders Street,1.3311
4403,Southbank,1712/39 Coventry St,u,PI,Dingle,Melbourne City Council,Southern Metropolitan,2,485000.0,1.2,3006.0,2.0,1.0,1.0,2121.0,-37.8295,144.9692,Flinders Street,1.258
4404,Southbank,308/18 Kavanagh St,u,S,Greg,Melbourne City Council,Southern Metropolitan,1,455000.0,1.2,3006.0,1.0,1.0,0.0,760.0,-37.8228,144.9661,Flinders Street,0.5042
4405,Southbank,1509/152 Sturt St,u,S,MICM,Melbourne City Council,Southern Metropolitan,2,569000.0,1.2,3006.0,2.0,2.0,1.0,3878.0,-37.8255,144.9665,Flinders Street,0.7995
4406,Southbank,909/118 Kavanagh St,u,PI,Dingle,Melbourne City Council,Southern Metropolitan,2,430000.0,1.2,3006.0,2.0,2.0,0.0,2295.0,-37.8256,144.9622,Flinders Street,0.9125
4407,Southbank,406/152 Sturt St,u,VB,Greg,Melbourne City Council,Southern Metropolitan,1,480000.0,1.2,3006.0,1.0,1.0,1.0,3878.0,-37.8255,144.9665,Flinders Street,0.7995
4408,Southbank,85 Montague St,h,VB,Cayzer,Melbourne City Council,Southern Metropolitan,3,700000.0,1.2,3006.0,3.0,1.0,0.0,199.0,-37.8299,144.9496,Southern Cross,1.3039
4409,Southbank,601/65 Coventry St,u,S,hockingstuart,Melbourne City Council,Southern Metropolitan,2,622500.0,1.2,3006.0,2.0,2.0,1.0,2955.0,-37.8299,144.9679,Flinders Street,1.29
4410,Southbank,75/285 City Rd,u,VB,Dingle,Melbourne City Council,Southern Metropolitan,1,370000.0,1.2,3006.0,1.0,1.0,1.0,546.0,-37.8274,144.9587,Southern Cross,1.1569
4411,Spotswood,73 The Avenue,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,1040000.0,7.7,3015.0,3.0,1.0,3.0,690.0,-37.8272,144.8789,Spotswood,0.7278
4412,Spotswood,10 Raleigh St,h,S,RT,Hobsons Bay City Council,Western Metropolitan,3,855000.0,7.7,3015.0,3.0,1.0,1.0,326.0,-37.831,144.8884,Spotswood,0.2193
4413,Spotswood,6 McNeilage St,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,2,832500.0,7.7,3015.0,2.0,1.0,2.0,562.0,-37.8333,144.8868,Spotswood,0.304
4414,Spotswood,18 Vernier St,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,2,850000.0,7.7,3015.0,2.0,1.0,2.0,502.0,-37.8263,144.8775,Spotswood,0.8853
4415,Spotswood,47 Hudsons Rd,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,3,1080000.0,7.7,3015.0,3.0,1.0,2.0,472.0,-37.8302,144.8885,Spotswood,0.2302
4416,Spotswood,16 Watt St,h,VB,Jas,Hobsons Bay City Council,Western Metropolitan,4,1170000.0,7.7,3015.0,4.0,2.0,2.0,489.0,-37.8279,144.874,Spotswood,1.0925
4417,Spotswood,24 Forrest St,h,S,Williams,Hobsons Bay City Council,Western Metropolitan,3,927000.0,7.7,3015.0,3.0,1.0,0.0,274.0,-37.8282,144.8856,Spotswood,0.2742
4418,Spotswood,59 Hope St,h,VB,RT,Hobsons Bay City Council,Western Metropolitan,4,850000.0,7.7,3015.0,4.0,2.0,0.0,389.0,-37.8284,144.8861,Spotswood,0.2507
4419,Spotswood,13 Robb St,h,S,Biggin,Hobsons Bay City Council,Western Metropolitan,3,831000.0,7.7,3015.0,3.0,1.0,0.0,353.0,-37.8309,144.889,Spotswood,0.27
4420,Spotswood,13 Abbott St,h,S,Williams,Hobsons Bay City Council,Western Metropolitan,3,835000.0,7.7,3015.0,2.0,1.0,3.0,459.0,-37.8255,144.8709,Spotswood,1.4399
4421,Spotswood,118 The Avenue,t,S,Jas,Hobsons Bay City Council,Western Metropolitan,4,840000.0,7.7,3015.0,3.0,3.0,2.0,278.0,-37.8261,144.8718,Spotswood,1.3412
4422,Spotswood,154 Hudsons Rd,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,4,1315000.0,7.7,3015.0,4.0,2.0,3.0,830.0,-37.829,144.8807,Spotswood,0.4956
4423,Spotswood,116 The Avenue,h,S,Jas,Hobsons Bay City Council,Western Metropolitan,3,1035000.0,7.7,3015.0,3.0,1.0,2.0,675.0,-37.8261,144.872,Spotswood,1.3249
4424,Spotswood,14A Kernot St,h,S,McGrath,Hobsons Bay City Council,Western Metropolitan,3,775000.0,7.7,3015.0,3.0,1.0,1.0,435.0,-37.8279,144.873,Spotswood,1.1771
4425,Spotswood,27 The Avenue,h,SP,Jas,Hobsons Bay City Council,Western Metropolitan,3,1016000.0,7.7,3015.0,3.0,1.0,1.0,320.0,-37.8277,144.8841,Spotswood,0.3658
4426,Spotswood,4 Steel St,h,S,Biggin,Hobsons Bay City Council,Western Metropolitan,3,690000.0,7.7,3015.0,4.0,1.0,2.0,532.0,-37.8248,144.8717,Spotswood,1.4099
4427,Spotswood,66 The Avenue,h,S,Village,Hobsons Bay City Council,Western Metropolitan,3,1070000.0,7.7,3015.0,2.0,1.0,2.0,526.0,-37.8267,144.8779,Spotswood,0.8318
4428,St Kilda,8/15 Herbert St,u,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,2,640000.0,6.1,3182.0,2.0,1.0,1.0,1055.0,-37.8715,144.9827,Balaclava,0.9692
4429,St Kilda,71 Barkly St,h,VB,Wilson,Port Phillip City Council,Southern Metropolitan,5,2000000.0,6.1,3182.0,5.0,2.0,2.0,436.0,-37.8618,144.982,Windsor,1.0821
4430,St Kilda,10/352 Canterbury Rd,u,S,Wilson,Port Phillip City Council,Southern Metropolitan,2,500000.0,6.1,3182.0,2.0,1.0,1.0,5530.0,-37.859,144.9767,Windsor,1.3661
4431,St Kilda,26/12 Clyde St,u,PI,Buxton,Port Phillip City Council,Southern Metropolitan,2,530000.0,6.1,3182.0,2.0,1.0,1.0,6186.0,-37.8656,144.9782,Balaclava,1.4213
4432,St Kilda,59 Clyde St,h,S,Marshall,Port Phillip City Council,Southern Metropolitan,3,1891000.0,6.1,3182.0,3.0,2.0,3.0,384.0,-37.8645,144.9805,Balaclava,1.2829
4433,St Kilda,48 Greeves St,h,VB,Gary,Port Phillip City Council,Southern Metropolitan,4,2000000.0,6.1,3182.0,4.0,2.0,3.0,420.0,-37.8667,144.9832,Balaclava,0.9668
4434,St Kilda,32 Gurner St,h,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,4,2220000.0,6.1,3182.0,4.0,2.0,2.0,402.0,-37.861,144.9819,Windsor,1.0372
4435,St Kilda,3/33 Robe St,u,VB,Castran,Port Phillip City Council,Southern Metropolitan,3,1500000.0,6.1,3182.0,3.0,1.0,1.0,1669.0,-37.8646,144.9786,Balaclava,1.429
4436,St Kilda,91 Spenser St,h,S,Frank,Port Phillip City Council,Southern Metropolitan,4,2455000.0,6.1,3182.0,4.0,1.0,1.0,300.0,-37.8725,144.979,Balaclava,1.3104
4437,St Kilda,7 Victoria St,h,VB,Wilson,Port Phillip City Council,Southern Metropolitan,3,2000000.0,6.1,3182.0,3.0,2.0,2.0,176.0,-37.8641,144.9739,Windsor,1.8157
4438,St Kilda,1/62 Wellington St,u,SP,Biggin,Port Phillip City Council,Southern Metropolitan,1,500000.0,6.1,3182.0,1.0,1.0,1.0,2335.0,-37.8571,144.987,Windsor,0.4389
4439,St Kilda,32/10 Acland St,u,S,Whiting,Port Phillip City Council,Southern Metropolitan,1,380000.0,6.1,3182.0,1.0,1.0,1.0,2879.0,-37.863,144.9747,Windsor,1.6947
4440,St Kilda,74 Chapel St,h,S,Noel,Port Phillip City Council,Southern Metropolitan,2,875000.0,6.1,3182.0,2.0,1.0,0.0,94.0,-37.867,144.991,Balaclava,0.3769
4441,St Kilda,18/41 Chapel St,u,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,3,610000.0,6.1,3182.0,3.0,1.0,2.0,7170.0,-37.861,144.9915,Windsor,0.5754
4442,St Kilda,2/19 Eildon Rd,t,VB,McGrath,Port Phillip City Council,Southern Metropolitan,3,1400000.0,6.1,3182.0,3.0,2.0,2.0,128.0,-37.8624,144.9768,Windsor,1.5008
4443,St Kilda,8/12 Charnwood Rd,u,S,Pride,Port Phillip City Council,Southern Metropolitan,2,487500.0,6.1,3182.0,2.0,1.0,2.0,1676.0,-37.8585,144.9852,Windsor,0.6459
4444,St Kilda,5/72 Barkly St,u,SP,Buxton,Port Phillip City Council,Southern Metropolitan,1,395000.0,6.1,3182.0,1.0,1.0,1.0,1286.0,-37.8621,144.9823,Windsor,1.0826
4445,St Kilda,9/12 Charnwood Rd,u,S,Rodney,Port Phillip City Council,Southern Metropolitan,2,560000.0,6.1,3182.0,2.0,1.0,2.0,1676.0,-37.8585,144.9852,Windsor,0.6459
4446,St Kilda,3/19 Herbert St,u,PI,Marshall,Port Phillip City Council,Southern Metropolitan,2,520000.0,6.1,3182.0,2.0,1.0,1.0,1034.0,-37.8717,144.9829,Balaclava,0.9568
4447,St Kilda,7 Robe St,h,S,Marshall,Port Phillip City Council,Southern Metropolitan,3,2720000.0,6.1,3182.0,3.0,2.0,0.0,367.0,-37.8658,144.9766,Balaclava,1.5484
4448,St Kilda,77 Spenser St,h,S,Pride,Port Phillip City Council,Southern Metropolitan,3,1900000.0,6.1,3182.0,3.0,2.0,2.0,289.0,-37.8726,144.9782,Balaclava,1.3813
4449,St Kilda,37/151 Fitzroy St,u,S,Whiting,Port Phillip City Council,Southern Metropolitan,2,571000.0,6.1,3182.0,2.0,1.0,1.0,7458.0,-37.8591,144.979,Windsor,1.1755
4450,St Kilda,201/63 Acland St,u,SP,Buxton,Port Phillip City Council,Southern Metropolitan,1,430000.0,6.1,3182.0,1.0,1.0,1.0,1409.0,-37.8661,144.9772,Balaclava,1.4885
4451,St Kilda,3/11 Burnett St,u,SP,Wilson,Port Phillip City Council,Southern Metropolitan,1,420000.0,6.1,3182.0,1.0,1.0,0.0,954.0,-37.8612,144.9804,Windsor,1.1604
4452,St Kilda,12 Gurner St,h,PI,Wilson,Port Phillip City Council,Southern Metropolitan,4,1900000.0,6.1,3182.0,4.0,2.0,2.0,507.0,-37.8616,144.9807,Windsor,1.1619
4453,St Kilda,3/15 Mitchell St,u,S,Pride,Port Phillip City Council,Southern Metropolitan,2,570000.0,6.1,3182.0,2.0,1.0,1.0,628.0,-37.8681,144.9844,Balaclava,0.8209
4454,St Kilda,54 Pakington St,h,S,Jellis,Port Phillip City Council,Southern Metropolitan,2,1220000.0,6.1,3182.0,2.0,1.0,1.0,208.0,-37.8659,144.9887,Balaclava,0.6014
4455,St Kilda,52 Blanche St,h,PI,Marshall,Port Phillip City Council,Southern Metropolitan,3,920000.0,6.1,3182.0,3.0,2.0,2.0,124.0,-37.8656,144.9851,Balaclava,0.8709
4456,St Kilda,21/127 Grey St,u,SA,hockingstuart,Port Phillip City Council,Southern Metropolitan,1,330000.0,6.1,3182.0,1.0,1.0,1.0,653.0,-37.8642,144.9814,Balaclava,1.2295
4457,St Kilda,3/38 Barkly St,u,S,Buxton,Port Phillip City Council,Southern Metropolitan,2,503500.0,6.1,3182.0,2.0,1.0,1.0,683.0,-37.8594,144.9828,Windsor,0.879
4458,St Kilda,8/98 Barkly St,h,PI,hockingstuart,Port Phillip City Council,Southern Metropolitan,3,1120000.0,6.1,3182.0,3.0,2.0,2.0,1039.0,-37.8638,144.982,Balaclava,1.208
4459,St Kilda,26 Nelson St,h,S,Biggin,Port Phillip City Council,Southern Metropolitan,2,808000.0,6.1,3182.0,2.0,1.0,0.0,124.0,-37.8562,144.9848,Windsor,0.6101
4460,St Kilda,25 Smith St,h,S,Gary,Port Phillip City Council,Southern Metropolitan,2,1316000.0,6.1,3182.0,2.0,1.0,0.0,215.0,-37.869,144.9826,Balaclava,0.9618
4461,St Kilda,27 Bath St,h,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,2,875000.0,6.1,3182.0,2.0,1.0,1.0,123.0,-37.8641,144.9866,Balaclava,0.8734
4462,St Kilda,2/16 Charnwood Rd,u,PI,Charlton,Port Phillip City Council,Southern Metropolitan,2,650000.0,6.1,3182.0,2.0,1.0,0.0,822.0,-37.8585,144.9854,Windsor,0.6303
4463,St Kilda,51/3 Alfred Sq,u,S,Whiting,Port Phillip City Council,Southern Metropolitan,2,610000.0,6.1,3182.0,2.0,1.0,1.0,1211.0,-37.8644,144.9741,Balaclava,1.8051
4464,St Kilda,50 Fawkner St,h,S,Marshall,Port Phillip City Council,Southern Metropolitan,2,1250000.0,6.1,3182.0,2.0,1.0,4.0,147.0,-37.865,144.9804,Balaclava,1.2666
4465,St Kilda,1/155 Fitzroy St,u,S,Gary,Port Phillip City Council,Southern Metropolitan,1,360000.0,6.1,3182.0,1.0,1.0,1.0,400.0,-37.859,144.9792,Windsor,1.1554
4466,St Kilda,5/170 St Kilda Rd,u,VB,hockingstuart,Port Phillip City Council,Southern Metropolitan,2,450000.0,6.1,3182.0,2.0,1.0,1.0,841.0,-37.8612,144.985,Windsor,0.8403
4467,St Kilda,64 Havelock St,h,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,2,1200500.0,6.1,3182.0,2.0,1.0,0.0,201.0,-37.8654,144.9809,Balaclava,1.2083
4468,St Kilda,21/7 Alfred Sq,u,PI,Whiting,Port Phillip City Council,Southern Metropolitan,2,520000.0,6.1,3182.0,2.0,1.0,1.0,1235.0,-37.8645,144.9749,Balaclava,1.7352
4469,St Kilda,18 Odessa St,h,SP,Marshall,Port Phillip City Council,Southern Metropolitan,2,1435000.0,6.1,3182.0,2.0,1.0,1.0,225.0,-37.8625,144.9888,Windsor,0.7852
4470,St Kilda,66 Clyde St,h,S,Whiting,Port Phillip City Council,Southern Metropolitan,2,1365000.0,6.1,3182.0,2.0,1.0,1.0,361.0,-37.8646,144.98,Balaclava,1.3173
4471,St Kilda,30 Odessa St,h,S,hockingstuart,Port Phillip City Council,Southern Metropolitan,4,1950000.0,6.1,3182.0,4.0,2.0,2.0,436.0,-37.8629,144.9887,Windsor,0.8301
4472,St Kilda,35 Pakington St,h,S,McGrath,Port Phillip City Council,Southern Metropolitan,3,1678000.0,6.1,3182.0,3.0,2.0,2.0,361.0,-37.8663,144.9882,Balaclava,0.6039
4473,St Kilda,1/45 Robe St,u,VB,McGrath,Port Phillip City Council,Southern Metropolitan,2,400000.0,6.1,3182.0,2.0,1.0,1.0,797.0,-37.8642,144.9793,Balaclava,1.392
4474,St Kilda,5/69 Wellington St,u,PI,McGrath,Port Phillip City Council,Southern Metropolitan,2,580000.0,6.1,3182.0,2.0,1.0,1.0,1155.0,-37.8568,144.9873,Windsor,0.4039
4475,St Kilda,71 Carlisle St,h,S,Jellis,Port Phillip City Council,Southern Metropolitan,3,1030000.0,6.1,3182.0,3.0,1.0,1.0,292.0,-37.8677,144.984,Balaclava,0.8658
4476,St Kilda,1/5 Marine Pde,u,S,Greg,Port Phillip City Council,Southern Metropolitan,2,1100000.0,6.1,3182.0,2.0,1.0,2.0,1458.0,-37.8695,144.9763,Balaclava,1.5114
4477,St Kilda,247 Barkly St,h,S,McGrath,Port Phillip City Council,Southern Metropolitan,3,1225000.0,6.1,3182.0,3.0,1.0,1.0,248.0,-37.8714,144.9802,Balaclava,1.1832
4478,St Kilda,10/66 Alma Rd,u,S,Noel,Port Phillip City Council,Southern Metropolitan,2,648000.0,6.1,3182.0,2.0,1.0,1.0,1208.0,-37.861,144.9891,Windsor,0.6197
4479,St Kilda,26/11 Marine Pde,u,S,McGrath,Port Phillip City Council,Southern Metropolitan,1,354000.0,6.1,3182.0,1.0,1.0,1.0,1659.0,-37.8699,144.9764,Balaclava,1.5025
4480,St Kilda,7/19 Redan St,u,VB,Biggin,Port Phillip City Council,Southern Metropolitan,2,550000.0,6.1,3182.0,2.0,1.0,1.0,1357.0,-37.8601,144.9898,Windsor,0.5043
4481,Strathmore,78 Hillsyde Pde,h,S,Considine,Moonee Valley City Council,Western Metropolitan,3,905000.0,9.7,3041.0,3.0,2.0,2.0,662.0,-37.7356,144.9242,Pascoe Vale,0.6432
4482,Strathmore,27 Woolart St,h,S,Considine,Moonee Valley City Council,Western Metropolitan,4,1052000.0,9.7,3041.0,4.0,2.0,2.0,699.0,-37.7207,144.9073,Oak Park,1.2864
4483,Strathmore,43 Woolart St,h,S,Considine,Moonee Valley City Council,Western Metropolitan,4,1015000.0,9.7,3041.0,3.0,2.0,1.0,794.0,-37.7196,144.9062,Oak Park,1.3598
4484,Strathmore,49 Glenview Rd,h,S,Brad,Moonee Valley City Council,Western Metropolitan,4,1265000.0,9.7,3041.0,3.0,1.0,1.0,649.0,-37.7367,144.9204,Pascoe Vale,0.9523
4485,Strathmore,56 Hillsyde Pde,h,S,Considine,Moonee Valley City Council,Western Metropolitan,3,1025000.0,9.7,3041.0,3.0,2.0,1.0,654.0,-37.7369,144.9251,Pascoe Vale,0.7355
4486,Strathmore,8 Upland Rd,h,S,Paul,Moonee Valley City Council,Western Metropolitan,3,1430000.0,9.7,3041.0,3.0,1.0,1.0,694.0,-37.7411,144.9262,Strathmore,0.2942
4487,Strathmore,27 Henshall Rd,h,S,Considine,Moonee Valley City Council,Western Metropolitan,3,1330000.0,9.7,3041.0,3.0,2.0,1.0,606.0,-37.7378,144.9168,Glenbervie,1.1052
4488,Strathmore,8 Woodland St,h,S,Considine,Moonee Valley City Council,Western Metropolitan,3,1200000.0,9.7,3041.0,3.0,2.0,2.0,1781.0,-37.7439,144.9331,Strathmore,0.5094
4489,Strathmore,39 Loeman St,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,2,1321000.0,9.7,3041.0,2.0,1.0,1.0,703.0,-37.7346,144.9204,Pascoe Vale,0.8079
4490,Strathmore,34 Woodland St,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,1194000.0,9.7,3041.0,3.0,1.0,2.0,650.0,-37.7436,144.9308,Strathmore,0.306
4491,Strathmore,25 Hayes Rd,h,S,Barry,Moonee Valley City Council,Western Metropolitan,5,1440000.0,9.7,3041.0,5.0,3.0,2.0,617.0,-37.7386,144.917,Glenbervie,1.0155
4492,Strathmore,196a Mascoma St,h,VB,Considine,Moonee Valley City Council,Western Metropolitan,3,850000.0,9.7,3041.0,3.0,3.0,3.0,250.0,-37.7189,144.9036,Oak Park,1.5804
4493,Strathmore,61 Mascoma St,h,SP,Nelson,Moonee Valley City Council,Western Metropolitan,3,1150000.0,9.7,3041.0,3.0,2.0,3.0,696.0,-37.7261,144.9171,Oak Park,0.9767
4494,Strathmore,13 Woolart St,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,910000.0,9.7,3041.0,3.0,1.0,2.0,692.0,-37.7217,144.9074,Oak Park,1.3079
4495,Strathmore,43 Henshall Rd,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,4,1430000.0,9.7,3041.0,4.0,2.0,1.0,607.0,-37.7376,144.9154,Glenbervie,1.1718
4496,Strathmore,10 Roslyn St,h,S,Brad,Moonee Valley City Council,Western Metropolitan,5,915000.0,9.7,3041.0,5.0,3.0,4.0,754.0,-37.7298,144.9162,Pascoe Vale,1.0602
4497,Strathmore,2/13 Fenacre St,h,S,Barry,Moonee Valley City Council,Western Metropolitan,3,622500.0,9.7,3041.0,3.0,2.0,2.0,254.0,-37.7302,144.9167,Pascoe Vale,1.0128
4498,Strathmore,124 Woodland St,h,SP,McDonald,Moonee Valley City Council,Western Metropolitan,3,1500000.0,9.7,3041.0,3.0,2.0,4.0,722.0,-37.7427,144.9226,Strathmore,0.4267
4499,Strathmore,34 Lind St,t,SP,Nelson,Moonee Valley City Council,Western Metropolitan,4,995000.0,9.7,3041.0,4.0,3.0,1.0,260.0,-37.7319,144.9195,Pascoe Vale,0.7752
4500,Strathmore,45 Loeman St,h,VB,Brad,Moonee Valley City Council,Western Metropolitan,4,1280000.0,9.7,3041.0,4.0,2.0,2.0,689.0,-37.7345,144.9196,Pascoe Vale,0.863
